Code,Name,URL,Location,Address,Latitude,Longitude,Star Rating,Rating Name_x,Review Count_x,Downtown Distance,Price per Night,Average Price,Check-in Time,Check-out Time,Cancellation Policy,Pets Policy,Payment Methods,Payment Type Number,General Facilities,Facility Count,Room Type Number,Review Score,Rating Name_y,Review Count_y,Cleanliness Score,Comfort Score,Location Score,Facilities Score,Staff Score,Max Occupancy
132,Apartment #102 in aparthotel,https://www.booking.com/hotel/am/kechi-house102-tsakhkadzor.html?label=gen173nr-1FCAEoggI46AdIM1gEaAeIAQGYAQm4ARfIAQzYAQHoAQH4AQyIAgGoAgO4AvTPx70GwAIB0gIkOGVjZGEzYWUtNzk1OC00NzU1LTlmYjktM2NmNTQzNjVjZDc12AIG4AIB&sid=13c6bd81d8e535df8a36f350cad09de7&aid=304142&ucfs=1&arphpl=1&checkin=2025-05-05&checkout=2025-05-06&dest_id=-2325498&dest_type=city&group_adults=2&req_adults=2&no_rooms=1&group_children=0&req_children=0&hpos=3&hapos=28&sr_order=popularity&srpvid=577c8b37b9eb0447&srepoch=1743623287&all_sr_blocks=843592001_390083621_0_0_0&highlighted_blocks=843592001_390083621_0_0_0&matching_block_id=843592001_390083621_0_0_0&sr_pri_blocks=843592001_390083621_0_0_0__2520000&from=searchresults,"2310 Tsaghkadzor,Armenia","Адрес: Цахкадзор, Ул. Антараин 10, 5этаж, КВ. 102 Цахкадзор, app 102,",40.531743,44.715976,9.6,Exceptionalexceptional,20.0,0.2,64,64.0,From 2:00 PM to 11:30 PM,From 11:30 AM to 12:00 PM,"Free cancellationbefore May 3, 2025",Pets are not allowed.,,0,"Dining table, Cleaning products, Stovetop, Kitchenware, Electric kettle, Kitchen, Refrigerator, Kitchenette, Linens, Wardrobe or closet, Walk-in closet, Extra long beds (> 6.5 ft), Toilet paper, Towels, Bathtub or shower, Slippers, Private bathroom, Toilet, Free toiletries, Hairdryer, Bathtub, Shower, Sofa, Sitting area, Flat-screen TV, Cable channels, Satellite channels, TV, Socket near the bed, Sofa bed, Drying rack for clothing, Clothes rack, Hardwood or parquet floors, Soundproof, Heating, Iron, Hearing accessible, Entire unit wheelchair accessible, Upper floors accessible by stairs only, Upper floors accessible by elevator, Balcony, Terrace, Garden, Chapel/Shrine, Bar, Tea/Coffee maker, Landmark view, Mountain view, Garden view, View, Detached, Airport shuttleAdditional charge, Tour desk, Board games/Puzzles, Books, DVDs or music for children, Board games/puzzles, Daily housekeeping, Ironing serviceAdditional charge, Dry cleaningAdditional charge, LaundryAdditional charge, Convenience store on site, Smoke-free property, Family rooms, Non-smoking rooms, Fire extinguishers, CCTV outside property, CCTV in common areas, Smoke alarms, Security alarm, Key access, 24-hour security, Carbon monoxide detector, English, Armenian, Russian",76,1,9.6,Exceptionalexceptional,20.0,10.0,9.9,8.6,9.5,10.0,2
133,Cottage Green Garden,https://www.booking.com/hotel/am/cottage-green-garden.html?label=gen173nr-1FCAEoggI46AdIM1gEaAeIAQGYAQm4ARfIAQzYAQHoAQH4AQyIAgGoAgO4AvTPx70GwAIB0gIkOGVjZGEzYWUtNzk1OC00NzU1LTlmYjktM2NmNTQzNjVjZDc12AIG4AIB&sid=13c6bd81d8e535df8a36f350cad09de7&aid=304142&ucfs=1&arphpl=1&checkin=2025-05-05&checkout=2025-05-06&dest_id=-2325498&dest_type=city&group_adults=2&req_adults=2&no_rooms=1&group_children=0&req_children=0&hpos=4&hapos=29&sr_order=popularity&srpvid=577c8b37b9eb0447&srepoch=1743623287&all_sr_blocks=598944401_285684528_0_0_0&highlighted_blocks=598944401_285684528_0_0_0&matching_block_id=598944401_285684528_0_0_0&sr_pri_blocks=598944401_285684528_0_0_0__3500000&from=searchresults,"2310 Tsaghkadzor,Armenia","Pahlavunyanc 45a,",40.53329189,44.73539486,9.8,Exceptionalexceptional,28.0,0.8,89,89.0,From 2:00 PM to 12:00 AM,From 12:00 AM to 11:00 AM,,Pets are not allowed.,,0,"Street parking, Dining table, Cleaning products, Stovetop, Dryer, Kitchenware, Electric kettle, Kitchen, Washing machine, Refrigerator, Linens, Wardrobe or closet, Walk-in closet, Toilet paper, Towels, Bathtub or shower, Slippers, Private bathroom, Toilet, Free toiletries, Bathrobe, Hairdryer, Shower, Dining area, Sofa, Flat-screen TV, Cable channels, CD player, DVD player, TV, Socket near the bed, Sofa bed, Drying rack for clothing, Fold-up bed, Clothes rack, Mosquito net, Hardwood or parquet floors, Soundproof, Private entrance, Interconnecting room(s) available, Carpeted, Fan, Ironing facilities, Iron, Entire unit located on ground floor, Barbecue, BBQ facilities, Balcony, Garden, Tea/Coffee maker, Garden view, View, Detached, Airport shuttle, Baby safety gates, Books, DVDs or music for children, Heating, Family rooms, Armenian, Russian",61,1,9.8,Exceptionalexceptional,28.0,10.0,10.0,8.8,10.0,10.0,1
134,Nature View Designer Studio,https://www.booking.com/hotel/am/designer-studio-with-a-nature-view.html?label=gen173nr-1FCAEoggI46AdIM1gEaAeIAQGYAQm4ARfIAQzYAQHoAQH4AQyIAgGoAgO4AvTPx70GwAIB0gIkOGVjZGEzYWUtNzk1OC00NzU1LTlmYjktM2NmNTQzNjVjZDc12AIG4AIB&sid=13c6bd81d8e535df8a36f350cad09de7&aid=304142&ucfs=1&arphpl=1&checkin=2025-05-05&checkout=2025-05-06&dest_id=-2325498&dest_type=city&group_adults=2&req_adults=2&no_rooms=1&group_children=0&req_children=0&hpos=5&hapos=30&sr_order=popularity&srpvid=577c8b37b9eb0447&srepoch=1743623287&all_sr_blocks=915860301_389799132_2_0_0&highlighted_blocks=915860301_389799132_2_0_0&matching_block_id=915860301_389799132_2_0_0&sr_pri_blocks=915860301_389799132_2_0_0__2200000&from=searchresults,"2310 Tsaghkadzor,Armenia","Kechi Residence,",40.52821941,44.71201264,9.5,Exceptionalexceptional,40.0,0.5,"56, 140",98.0,From 2:00 PM to 9:30 PM,From 9:00 AM to 11:00 AM,"Free cancellationbefore April 5, 2025",Pets are not allowed.,,0,"Street parking, Cleaning products, Electric kettle, Kitchen, Refrigerator, Linens, Wardrobe or closet, Toilet paper, Towels, Bathtub or shower, Private bathroom, Toilet, Free toiletries, Bathrobe, Hairdryer, Shower, Sofa, Flat-screen TV, Satellite channels, TV, Balcony, Garden, Tea/Coffee maker, SkiingOff-site, Mountain view, Garden view, View, Private apartment in building, Airport shuttleAdditional charge, Playground, Daily housekeepingAdditional charge, Smoke-free property, Heating, Elevator, Non-smoking rooms, CCTV outside property, English, Russian",38,2,9.5,Exceptionalexceptional,40.0,9.9,9.4,9.2,9.9,9.8,4
135,Монтенегро - вилла с 5 спальнями в Цахкадзоре,https://www.booking.com/hotel/am/montenegro-villa-s-5-spal-niami-v-tsakhkadzore.html?label=gen173nr-1FCAEoggI46AdIM1gEaAeIAQGYAQm4ARfIAQzYAQHoAQH4AQyIAgGoAgO4AvTPx70GwAIB0gIkOGVjZGEzYWUtNzk1OC00NzU1LTlmYjktM2NmNTQzNjVjZDc12AIG4AIB&sid=13c6bd81d8e535df8a36f350cad09de7&aid=304142&ucfs=1&arphpl=1&checkin=2025-05-05&checkout=2025-05-06&dest_id=-2325498&dest_type=city&group_adults=2&req_adults=2&no_rooms=1&group_children=0&req_children=0&hpos=6&hapos=31&sr_order=popularity&srpvid=577c8b37b9eb0447&srepoch=1743623287&all_sr_blocks=810930801_343264727_10_0_0&highlighted_blocks=810930801_343264727_10_0_0&matching_block_id=810930801_343264727_10_0_0&sr_pri_blocks=810930801_343264727_10_0_0__10000000&from=searchresults,"2310 Tsaghkadzor,Armenia","Saralanj 1st Lane 33/5,",40.53809015,44.720192,0.0,Superb,0.0,0.5,255,255.0,From 2:00 PM to 12:00 AM,From 12:00 AM to 12:00 PM,"Free cancellationbefore April 30, 2025",Pets are not allowed.,,0,"High chair, Dining table, Cleaning products, Toaster, Stovetop, Oven, Kitchen, Washing machine, Linens, Wardrobe or closet, Toilet paper, Towels, Private bathroom, Free toiletries, Shower, Dining area, Sofa, Desk, Flat-screen TV, Satellite channels, CD player, DVD player, Pay-per-view channels, Socket near the bed, Sofa bed, Fold-up bed, Hypoallergenic, Soundproof, Private entrance, Heating, Upper floors accessible by stairs only, Outdoor dining area, Outdoor furniture, Balcony, Terrace, Garden, Inner courtyard view, City view, Mountain view, Garden view, View, Detached, Airport shuttleAdditional charge, Baby safety gates, Air conditioning, Family rooms, Non-smoking rooms, Carbon monoxide detector, English, Armenian, Russian",51,1,0.0,Superb,0.0,0.0,0.0,0.0,0.0,0.0,1
136,Orange Plaza - На Центральной площади Цахкадзора,https://www.booking.com/hotel/am/orange-room.html?label=gen173nr-1FCAEoggI46AdIM1gEaAeIAQGYAQm4ARfIAQzYAQHoAQH4AQyIAgGoAgO4AvTPx70GwAIB0gIkOGVjZGEzYWUtNzk1OC00NzU1LTlmYjktM2NmNTQzNjVjZDc12AIG4AIB&sid=13c6bd81d8e535df8a36f350cad09de7&aid=304142&ucfs=1&arphpl=1&checkin=2025-05-05&checkout=2025-05-06&dest_id=-2325498&dest_type=city&group_adults=2&req_adults=2&no_rooms=1&group_children=0&req_children=0&hpos=7&hapos=32&sr_order=popularity&srpvid=577c8b37b9eb0447&srepoch=1743623287&all_sr_blocks=819875201_344635225_2_0_0&highlighted_blocks=819875201_344635225_2_0_0&matching_block_id=819875201_344635225_2_0_0&sr_pri_blocks=819875201_344635225_2_0_0__2000000&from=searchresults,"2310 Tsaghkadzor,Armenia","Tsaghkunyats Square Street,",40.53077904,44.72016516,7.7,Goodgood,3.0,0.028,51,51.0,From 2:00 PM to 12:00 AM,From 12:00 AM to 12:00 PM,"Free cancellationbefore April 30, 2025",Pets are not allowed.,,0,"Shared kitchen, Dining table, Linens, Wardrobe or closet, Toilet paper, Towels, Slippers, Toilet, Bathrobe, Hairdryer, Bathtub, Shower, Dining area, Desk, Flat-screen TV, TV, Clothes rack, Balcony, Terrace, Garden, Chapel/Shrine, Bar, City view, Mountain view, Garden view, View, Airport shuttleAdditional charge, Daily housekeeping, Convenience store on site, Heating, Family rooms, English, Armenian, Russian",34,1,7.7,Goodgood,3.0,9.2,5.0,10.0,8.3,10.0,2
137,Alvina Apartment Complex,https://www.booking.com/hotel/am/alvina-apartment-complex-tsaghkadzor1.html?label=gen173nr-1FCAEoggI46AdIM1gEaAeIAQGYAQm4ARfIAQzYAQHoAQH4AQyIAgGoAgO4AvTPx70GwAIB0gIkOGVjZGEzYWUtNzk1OC00NzU1LTlmYjktM2NmNTQzNjVjZDc12AIG4AIB&sid=13c6bd81d8e535df8a36f350cad09de7&aid=304142&ucfs=1&arphpl=1&checkin=2025-05-05&checkout=2025-05-06&dest_id=-2325498&dest_type=city&group_adults=2&req_adults=2&no_rooms=1&group_children=0&req_children=0&hpos=8&hapos=33&sr_order=popularity&srpvid=577c8b37b9eb0447&srepoch=1743623287&all_sr_blocks=1365824601_408875302_4_0_0&highlighted_blocks=1365824601_408875302_4_0_0&matching_block_id=1365824601_408875302_4_0_0&sr_pri_blocks=1365824601_408875302_4_0_0__2300000&from=searchresults,"2310 Tsaghkadzor,Armenia","3 Khachik Muradyan Street,",40.5272016,44.7078327,9.5,Exceptionalexceptional,2.0,0.7,59,59.0,From 11:00 AM to 12:00 PM,From 11:00 AM to 12:00 PM,"Free cancellationbefore April 21, 2025",Free!Pets are allowed. No extra charges.,,0,"Dining table, Kitchenware, Electric kettle, Kitchen, Washing machine, Refrigerator, Kitchenette, Linens, Wardrobe or closet, Toilet paper, Towels, Bathtub or shower, Slippers, Private bathroom, Toilet, Free toiletries, Hairdryer, Shower, Sofa, Desk, Flat-screen TV, TV, Sofa bed, Drying rack for clothing, Clothes rack, Carpeted, Fan, Ironing facilities, Iron, Upper floors accessible by stairs only, Upper floors accessible by elevator, Private pool, Balcony, Terrace, Open all year, Sauna, Mountain view, View, Private apartment in building, Air conditioning, Heating, Family rooms, Non-smoking rooms, Carbon monoxide detector, English, Russian",46,1,9.5,Exceptionalexceptional,2.0,10.0,10.0,10.0,10.0,10.0,4
138,King,https://www.booking.com/hotel/am/king-tsaghkadzor.html?label=gen173nr-1FCAEoggI46AdIM1gEaAeIAQGYAQm4ARfIAQzYAQHoAQH4AQyIAgGoAgO4AvTPx70GwAIB0gIkOGVjZGEzYWUtNzk1OC00NzU1LTlmYjktM2NmNTQzNjVjZDc12AIG4AIB&sid=13c6bd81d8e535df8a36f350cad09de7&aid=304142&ucfs=1&arphpl=1&checkin=2025-05-05&checkout=2025-05-06&dest_id=-2325498&dest_type=city&group_adults=2&req_adults=2&no_rooms=1&group_children=0&req_children=0&hpos=9&hapos=34&sr_order=popularity&srpvid=577c8b37b9eb0447&srepoch=1743623287&all_sr_blocks=800117205_340967309_7_0_0&highlighted_blocks=800117205_340967309_7_0_0&matching_block_id=800117205_340967309_7_0_0&sr_pri_blocks=800117205_340967309_7_0_0__2880000&from=searchresults,"2310 Tsaghkadzor,Armenia","11 Vladimir Harutyunyan Street,",40.53264062,44.70770876,8.0,Very,28.0,0.6,"74, 74, 87, 83, 92, 87",82.83333333,From 2:00 PM to 8:00 PM,From 8:00 AM to 12:00 PM,"Free cancellationbefore May 4, 2025",Free!Pets are allowed. No extra charges.,,0,"Dining table, Cleaning products, Stovetop, Oven, Kitchenware, Electric kettle, Kitchen, Washing machine, Refrigerator, Linens, Wardrobe or closet, Walk-in closet, Toilet paper, Towels, Towels/Sheets (extra fee), Bathtub or shower, Shared toilet, Private bathroom, Toilet, Free toiletries, Shower, Sofa, Sitting area, Flat-screen TV, TV, Socket near the bed, Sofa bed, Drying rack for clothing, Fold-up bed, Clothes rack, Mosquito net, Soundproof, Private entrance, Heating, Iron, Picnic area, Outdoor furniture, Outdoor dining area, Barbecue, BBQ facilities, Patio, Garden, Chapel/Shrine, Hot tub/Jacuzzi, Tea/Coffee maker, Ski storage, Hiking, SkiingOff-site, Wake-up service, Inner courtyard view, Mountain view, Garden view, View, Detached, Shuttle serviceAdditional charge, Car rental, Airport shuttleAdditional charge, Tour desk, Baby safety gates, Books, DVDs or music for children, Board games/puzzles, Playground, Casino, Daily housekeepingAdditional charge, Smoke-free property, Family rooms, Non-smoking rooms, CCTV outside property, CCTV in common areas, Smoke alarms, 24-hour security, Carbon monoxide detector, Armenian, Russian",75,1,8.0,Very,28.0,7.8,7.5,8.6,8.0,9.0,6
139,Tsaghkadzor Alvina complex,https://www.booking.com/hotel/am/tsaghkadzor-alvina-complex.html?label=gen173nr-1FCAEoggI46AdIM1gEaAeIAQGYAQm4ARfIAQzYAQHoAQH4AQyIAgGoAgO4AvTPx70GwAIB0gIkOGVjZGEzYWUtNzk1OC00NzU1LTlmYjktM2NmNTQzNjVjZDc12AIG4AIB&sid=13c6bd81d8e535df8a36f350cad09de7&aid=304142&ucfs=1&arphpl=1&checkin=2025-05-05&checkout=2025-05-06&dest_id=-2325498&dest_type=city&group_adults=2&req_adults=2&no_rooms=1&group_children=0&req_children=0&hpos=10&hapos=35&sr_order=popularity&srpvid=577c8b37b9eb0447&srepoch=1743623287&all_sr_blocks=884551801_357876132_2_0_0&highlighted_blocks=884551801_357876132_2_0_0&matching_block_id=884551801_357876132_2_0_0&sr_pri_blocks=884551801_357876132_2_0_0__2125000&from=searchresults,"2310 Tsaghkadzor,Armenia","Хачик Мурадян 3,",40.5317434,44.7159759,9.4,Wonderfulwonderful,76.0,0.2,"54, 57, 64, 51",56.5,From 2:00 PM to 10:00 PM,From 10:30 AM to 12:30 PM,"Free cancellationbefore May 4, 2025",Free!Pets are allowed. No extra charges.,,0,"Dining table, Stovetop, Kitchenware, Electric kettle, Kitchen, Washing machine, Microwave, Refrigerator, Kitchenette, Linens, Wardrobe or closet, Walk-in closet, Toilet paper, Towels, Bathtub or shower, Slippers, Toilet, Free toiletries, Hairdryer, Shower, Dining area, Sofa, Sitting area, Desk, Flat-screen TV, Cable channels, TV, Socket near the bed, Sofa bed, Drying rack for clothing, Clothes rack, Private entrance, Ironing facilities, Iron, Balcony, Chapel/Shrine, Open all year, All ages welcome, Shallow end, Pool/Beach towels, Beach chairs/Loungers, Beach chairs/Loungers, SaunaAdditional charge, Tea/Coffee maker, Ski school, Ski storage, SkiingOff-site, View, Daily housekeepingAdditional charge, Ironing serviceAdditional charge, Dry cleaningAdditional charge, LaundryAdditional charge, Convenience store on site, Heating, Elevator, Family rooms, Non-smoking rooms, CCTV outside property, CCTV in common areas, Key access, 24-hour security, English, Russian",63,1,9.4,Wonderfulwonderful,76.0,9.2,9.1,8.9,9.1,9.2,10
140,Tsaghkadzor Luxe Retreat - Studio 98 at Kechi House Summit,https://www.booking.com/hotel/am/kechi-mountain-view-luxury-residence.html?label=gen173nr-1FCAEoggI46AdIM1gEaAeIAQGYAQm4ARfIAQzYAQHoAQH4AQyIAgGoAgO4AvTPx70GwAIB0gIkOGVjZGEzYWUtNzk1OC00NzU1LTlmYjktM2NmNTQzNjVjZDc12AIG4AIB&sid=13c6bd81d8e535df8a36f350cad09de7&aid=304142&ucfs=1&arphpl=1&checkin=2025-05-05&checkout=2025-05-06&dest_id=-2325498&dest_type=city&group_adults=2&req_adults=2&no_rooms=1&group_children=0&req_children=0&hpos=11&hapos=36&sr_order=popularity&srpvid=577c8b37b9eb0447&srepoch=1743623287&all_sr_blocks=1336443201_408856400_2_0_0&highlighted_blocks=1336443201_408856400_2_0_0&matching_block_id=1336443201_408856400_2_0_0&sr_pri_blocks=1336443201_408856400_2_0_0__2340000&from=searchresults,"2310 Tsaghkadzor,Armenia","Tsaghkadzor,",40.52816919,44.71164382,10.0,Exceptionalexceptional,4.0,0.5,60,60.0,From 2:00 PM to 9:00 PM,From 6:00 AM to 12:30 PM,"Free cancellationbefore May 3, 2025",Pets are not allowed.,"Visa, Mastercard, Maestro, Cash",4,"Electric vehicle charging station, Cleaning products, Kitchenware, Electric kettle, Kitchen, Microwave, Refrigerator, Kitchenette, Linens, Wardrobe or closet, Toilet paper, Towels, Bathtub or shower, Private bathroom, Toilet, Shower, Dining area, Sofa, Flat-screen TV, TV, Sofa bed, Clothes rack, Hardwood or parquet floors, Soundproof, Heating, Upper floors accessible by elevator, Terrace, Balcony, Game room, Tea/Coffee maker, Landmark view, Garden view, View, Private apartment in building, Private check-in/out, Smoke-free property, CCTV outside property, CCTV in common areas, 24-hour security, German, English, Armenian, Dutch, Russian",44,1,10.0,Exceptionalexceptional,4.0,10.0,10.0,10.0,10.0,10.0,2
141,La Casa Tsaghkadzor,https://www.booking.com/hotel/am/la-casa-tsaghkadzor.html?label=gen173nr-1FCAEoggI46AdIM1gEaAeIAQGYAQm4ARfIAQzYAQHoAQH4AQyIAgGoAgO4AvTPx70GwAIB0gIkOGVjZGEzYWUtNzk1OC00NzU1LTlmYjktM2NmNTQzNjVjZDc12AIG4AIB&sid=13c6bd81d8e535df8a36f350cad09de7&aid=304142&ucfs=1&arphpl=1&checkin=2025-05-05&checkout=2025-05-06&dest_id=-2325498&dest_type=city&group_adults=2&req_adults=2&no_rooms=1&group_children=0&req_children=0&hpos=12&hapos=37&sr_order=popularity&srpvid=577c8b37b9eb0447&srepoch=1743623287&all_sr_blocks=1132166801_385852056_2_0_0&highlighted_blocks=1132166801_385852056_2_0_0&matching_block_id=1132166801_385852056_2_0_0&sr_pri_blocks=1132166801_385852056_2_0_0__1806250&from=searchresults,"2310 Tsaghkadzor,Armenia","3 Khachik Muradyan Street,",40.5277819,44.707215,6.0,Pleasantpleasant,3.0,0.7,"46, 49, 54, 43",48.0,From 1:00 PM to 3:00 PM,From 11:00 AM to 12:00 PM,"Free cancellationbefore May 4, 2025",Pets are not allowed.,,0,"Kitchen, Washing machine, Kitchenette, Sauna, Flat-screen TV, Heating, Private pool, Balcony, Terrace, Garden view, View, Smoke-free property, Russian",13,1,6.0,Pleasantpleasant,3.0,5.0,5.8,5.8,5.0,6.7,10
142,Left Craft - Дом с 3 спальнями в центре Цахкадзора,https://www.booking.com/hotel/am/left-craft-dom-s-3-spal-niami-v-tsentre-tsakhkadzora.html?label=gen173nr-1FCAEoggI46AdIM1gEaAeIAQGYAQm4ARfIAQzYAQHoAQH4AQyIAgGoAgO4AvTPx70GwAIB0gIkOGVjZGEzYWUtNzk1OC00NzU1LTlmYjktM2NmNTQzNjVjZDc12AIG4AIB&sid=13c6bd81d8e535df8a36f350cad09de7&aid=304142&ucfs=1&arphpl=1&checkin=2025-05-05&checkout=2025-05-06&dest_id=-2325498&dest_type=city&group_adults=2&req_adults=2&no_rooms=1&group_children=0&req_children=0&hpos=13&hapos=38&sr_order=popularity&srpvid=577c8b37b9eb0447&srepoch=1743623287&all_sr_blocks=810424601_343215913_7_0_0&highlighted_blocks=810424601_343215913_7_0_0&matching_block_id=810424601_343215913_7_0_0&sr_pri_blocks=810424601_343215913_7_0_0__7000000&from=searchresults,"2310 Tsaghkadzor,Armenia","Khachatur Kecharetsi Street 1/85b,",40.53470134,44.72144139,6.7,Pleasantpleasant,3.0,0.3,"179, 181",180.0,From 2:00 PM to 12:00 AM,From 12:00 AM to 12:00 PM,"Free cancellationbefore April 30, 2025",Pets are not allowed.,,0,"High chair, Dining table, Coffee machine, Stovetop, Kitchenware, Kitchen, Washing machine, Refrigerator, Linens, Wardrobe or closet, Toilet paper, Towels, Bathtub or shower, Private bathroom, Free toiletries, Shower, Dining area, Sofa, Desk, Flat-screen TV, Satellite channels, TV, Socket near the bed, Sofa bed, Soundproof, Private entrance, Heating, Ironing facilities, Entire unit wheelchair accessible, Upper floors accessible by stairs only, Entire unit located on ground floor, Outdoor dining area, Outdoor furniture, Barbecue, Balcony, Terrace, Garden, Tea/Coffee maker, Inner courtyard view, City view, Landmark view, Mountain view, Garden view, View, Detached, Airport shuttleAdditional charge, Air conditioning, Family rooms, Non-smoking rooms, English, Armenian, Russian",52,1,6.7,Pleasantpleasant,3.0,6.7,7.5,7.5,7.5,7.5,2
143,Spirit Apartment Hotel in Mountains of Tsaghkadzor,https://www.booking.com/hotel/am/lovely-1-bedroom-unit-in-mountains-of-tsaghkadzor.html?label=gen173nr-1FCAEoggI46AdIM1gEaAeIAQGYAQm4ARfIAQzYAQHoAQH4AQyIAgGoAgO4AvTPx70GwAIB0gIkOGVjZGEzYWUtNzk1OC00NzU1LTlmYjktM2NmNTQzNjVjZDc12AIG4AIB&sid=13c6bd81d8e535df8a36f350cad09de7&aid=304142&ucfs=1&arphpl=1&checkin=2025-05-05&checkout=2025-05-06&dest_id=-2325498&dest_type=city&group_adults=2&req_adults=2&no_rooms=1&group_children=0&req_children=0&hpos=14&hapos=39&sr_order=popularity&srpvid=577c8b37b9eb0447&srepoch=1743623287&all_sr_blocks=849625601_352173583_2_0_0&highlighted_blocks=849625601_352173583_2_0_0&matching_block_id=849625601_352173583_2_0_0&sr_pri_blocks=849625601_352173583_2_0_0__1980000&from=searchresults,"2310 Tsaghkadzor,Armenia","Antarayin 1st district, 10 building, apt 166,",40.52874558,44.71187547,9.5,Exceptionalexceptional,16.0,0.4,"51, 56",53.5,From 2:00 PM to 11:30 PM,From 10:00 AM to 12:00 PM,"Free cancellationbefore May 4, 2025",Free!Pets are allowed on request. No extra charges.,"Visa, Mastercard, Cash",3,"Dining table, Cleaning products, Kitchenware, Electric kettle, Kitchen, Refrigerator, Wardrobe or closet, Toilet paper, Towels, Bathtub or shower, Private bathroom, Dining area, Sitting area, Flat-screen TV, TV, Socket near the bed, Sofa bed, Clothes rack, Hardwood or parquet floors, Upper floors accessible by elevator, Picnic area, Outdoor furniture, Terrace, Garden, Bar, Ski-in, ski-out access, Ski rental on site, Ski schoolAdditional charge, Ski storageAdditional charge, BowlingAdditional chargeOff-site, HikingOff-site, Ping-pongAdditional charge, Pool tableAdditional charge, SkiingOff-site, Tennis courtAdditional chargeOff-site, Mountain view, Garden view, View, Private apartment in building, Public transit ticketsAdditional charge, Car rental, Airport shuttleAdditional charge, Invoice provided, Private check-in/out, Express check-in/outAdditional charge, Nightclub/DJAdditional charge, Casino, Babysitting/Child servicesAdditional charge, Daily housekeepingAdditional charge, Ironing serviceAdditional charge, Dry cleaningAdditional charge, LaundryAdditional charge, Convenience store on site, Smoke-free property, Heating, Elevator, Family rooms, Non-smoking rooms, Fire extinguishers, CCTV outside property, CCTV in common areas, 24-hour security, English, Armenian, Russian",66,1,9.5,Exceptionalexceptional,16.0,10.0,9.7,9.8,10.0,9.8,5
144,Alvina apartments,https://www.booking.com/hotel/am/mng-apartments.html?label=gen173nr-1FCAEoggI46AdIM1gEaAeIAQGYAQm4ARfIAQzYAQHoAQH4AQyIAgGoAgO4AvTPx70GwAIB0gIkOGVjZGEzYWUtNzk1OC00NzU1LTlmYjktM2NmNTQzNjVjZDc12AIG4AIB&sid=13c6bd81d8e535df8a36f350cad09de7&aid=304142&ucfs=1&arphpl=1&checkin=2025-05-05&checkout=2025-05-06&dest_id=-2325498&dest_type=city&group_adults=2&req_adults=2&no_rooms=1&group_children=0&req_children=0&hpos=15&hapos=40&sr_order=popularity&srpvid=577c8b37b9eb0447&srepoch=1743623287&all_sr_blocks=1336870701_406149714_3_0_0&highlighted_blocks=1336870701_406149714_3_0_0&matching_block_id=1336870701_406149714_3_0_0&sr_pri_blocks=1336870701_406149714_3_0_0__1800000&from=searchresults,"2310 Tsaghkadzor,Armenia","улица Хачика Мурадяна 3/1,",40.52809419,44.70854752,10.0,Exceptionalexceptional,1.0,0.6,"46, 51",48.5,From 1:00 PM to 2:00 PM,From 12:00 PM to 1:00 PM,"Free cancellationbefore April 21, 2025",Free!Pets are allowed on request. No extra charges.,Visa,1,"Dining table, Cleaning products, Stovetop, Kitchenware, Electric kettle, Kitchen, Washing machine, Microwave, Refrigerator, Linens, Wardrobe or closet, Toilet paper, Towels, Bathtub or shower, Slippers, Private bathroom, Toilet, Free toiletries, Hairdryer, Shower, Sofa, Sitting area, Flat-screen TV, TV, Socket near the bed, Sofa bed, Drying rack for clothing, Clothes rack, Hypoallergenic, Hardwood or parquet floors, Soundproof, Entire unit wheelchair accessible, Upper floors accessible by stairs only, Upper floors accessible by elevator, Private pool, Balcony, Terrace, Garden, Chapel/Shrine, Game room, Opening times, Open all year, All ages welcome, Heated pool, Shallow end, Pool bar, Beach chairs/Loungers, Locker rooms, Fitness, Steam room, Beach chairs/Loungers, Fitness centerAdditional charge, SaunaAdditional charge, Coffee house on site, Grocery deliveriesAdditional charge, Vending machine (snacks), Vending machine (drinks), Snack bar, Bar, Minibar, Tea/Coffee maker, Ski-in, ski-out access, Ski pass vendor, Ski rental on site, Ski storage, SkiingOff-site, Inner courtyard view, City view, Mountain view, Garden view, View, Private apartment in building, Car rental, Lockers, Private check-in/out, ATM on site, Express check-in/out, Indoor play area, Casino, Meeting/Banquet facilities, Convenience store on site, Designated smoking area, Air conditioning, Hypoallergenic room available, Heating, Soundproof rooms, Elevator, Non-smoking rooms, Fire extinguishers, CCTV outside property, CCTV in common areas, Security alarm, Key access, 24-hour security, Carbon monoxide detector, English, Russian",98,1,10.0,Exceptionalexceptional,1.0,10.0,10.0,10.0,10.0,10.0,7
